Leona,Jinx,Jhin,Lillia,Karthus,Orianna,Heimerdinger,Annie,Xayah,Tristana,1
Velkoz,Lux,Twitch,Riven,Jax,Hwei,Shyvana,Tristana,Zyra,Pyke,0
Ziggs,Shaco,Riven,Viktor,Rammus,Briar,Senna,Caitlyn,Nami,Teemo,0
Veigar,Ezreal,Amumu,MissFortune,Akali,Seraphine,Soraka,Lucian,Hecarim,Lillia,0
Shaco,Braum,Riven,Brand,Nidalee,Lucian,Veigar,Ziggs,Senna,Diana,1
Kindred,MonkeyKing,Yone,Ivern,Velkoz,Lucian,Heimerdinger,Gangplank,Ahri,Senna,0
Zyra,Nocturne,MasterYi,Xayah,Shaco,Hecarim,Syndra,Aatrox,Galio,Taric,0
Nunu,Poppy,Kalista,Hwei,Malzahar,Shen,Swain,Kindred,Olaf,Rakan,0
Seraphine,Kennen,Belveth,Lissandra,Malphite,Varus,Kayn,Azir,Sona,Veigar,0
Graves,Kaisa,Galio,Ryze,Ekko,TahmKench,Kalista,Sylas,Kayle,Jinx,1
Olaf,Vex,Amumu,Nocturne,Zoe,Ezreal,Pyke,Draven,Yasuo,Kayle,1
Draven,Nasus,Ivern,Xayah,Zac,Veigar,Katarina,Jinx,Nidalee,Teemo,0
Lulu,TahmKench,Ahri,Irelia,Jayce,Ivern,Graves,Tryndamere,Vayne,TwistedFate,0
Lillia,Akshan,Vayne,Braum,Graves,Sylas,Nidalee,Hecarim,Zeri,Kalista,1
Nidalee,Talon,Veigar,Warwick,Lucian,Karthus,Xerath,Jinx,Fizz,Fiora,0
Thresh,Ashe,Volibear,Seraphine,Zed,Vi,Taliyah,Sylas,Kaisa,Kayle,0
Kayle,Sylas,Fiora,Galio,Lillia,Volibear,Vayne,Ornn,Quinn,Senna,0
Nunu,Milio,Lucian,TwistedFate,Cassiopeia,Sett,Orianna,Jhin,Bard,Shyvana,0
Belveth,Amumu,Olaf,Gnar,Lillia,Kayn,Yuumi,Tristana,Caitlyn,Graves,1
Nocturne,Kassadin,Kayn,Syndra,Vladimir,Ezreal,Katarina,Janna,Gragas,Shaco,1
Pantheon,Ornn,Morgana,Vayne,Aatrox,Singed,Illaoi,Lucian,Velkoz,Sion,1
Sivir,Renekton,Jinx,Nasus,Kayn,Nami,Brand,Gangplank,Hecarim,Pyke,0
TwistedFate,Lulu,Karma,Qiyana,Shyvana,AurelionSol,Vayne,Volibear,Rumble,TahmKench,1
TwistedFate,Nidalee,Katarina,Xayah,Nocturne,Draven,Amumu,Annie,Belveth,Gangplank,0
Sion,Morgana,Zoe,MasterYi,Viego,Soraka,Kindred,Hwei,Kled,Rakan,1
MissFortune,Thresh,Pyke,Neeko,Irelia,Xerath,Kindred,Nautilus,Akali,Mordekaiser,0
Brand,Urgot,Zyra,Nunu,Renata,Thresh,Illaoi,Velkoz,Swain,Tryndamere,1
Nami,Brand,Vladimir,Viego,Yone,Aatrox,Ashe,Akali,Veigar,Nasus,0
Kayle,Rumble,JarvanIV,Xayah,Sion,Brand,Heimerdinger,Lux,Malphite,Senna,1
Maokai,Aphelios,Pantheon,Volibear,Zyra,TwistedFate,Alistar,Khazix,Yorick,Karma,1
Vi,FiddleSticks,MissFortune,Ahri,Jinx,Lux,Sett,Viktor,Pyke,Tristana,0
Mordekaiser,KSante,Sylas,Leona,Draven,Malphite,MissFortune,Ekko,Kayle,Vi,0
Nidalee,Jayce,Sion,Tryndamere,Thresh,FiddleSticks,Vi,Anivia,Annie,Alistar,1
Amumu,Gangplank,Quinn,Rengar,Varus,Sivir,Annie,Kassadin,Samira,Zilean,1
Diana,Milio,Zeri,Anivia,Pyke,Senna,Syndra,Illaoi,Chogath,Renekton,1
Malphite,MissFortune,Vladimir,Shyvana,Thresh,Trundle,Fizz,Seraphine,Nasus,Jhin,0
Graves,Belveth,Zoe,Sett,Malzahar,Braum,Yone,Sion,Maokai,Shaco,0
Anivia,Ryze,Viego,Renekton,FiddleSticks,Sylas,Vayne,Rengar,Blitzcrank,Lux,1
Jinx,Kassadin,Kayle,Ryze,Nocturne,Caitlyn,Mordekaiser,Rammus,Viktor,Blitzcrank,1
Teemo,Yorick,Viktor,Nautilus,Twitch,Ornn,Kaisa,Swain,Malzahar,FiddleSticks,0
Azir,Illaoi,Zilean,Twitch,FiddleSticks,Jhin,Jax,MissFortune,Singed,Akali,1
Leblanc,Chogath,Pantheon,Quinn,Kindred,Leona,Zilean,Lulu,Irelia,Garen,0
TwistedFate,Varus,Aatrox,Malphite,Jhin,Zeri,Volibear,Vi,Gnar,MonkeyKing,0
Nautilus,Nidalee,Ryze,Caitlyn,Bard,Pantheon,Chogath,Cassiopeia,Tryndamere,Karma,1
Karthus,Urgot,Vayne,Senna,Nidalee,Mordekaiser,Lux,Zilean,MissFortune,Morgana,1
Yasuo,Mordekaiser,Caitlyn,FiddleSticks,Karma,TwistedFate,Thresh,Taliyah,Talon,Morgana,0
Leona,AurelionSol,MasterYi,Tristana,Xerath,Kalista,Yone,Ezreal,Sivir,Garen,0
Irelia,Mordekaiser,Veigar,Brand,Lulu,Malzahar,Kaisa,Karthus,Xayah,Pyke,1
Garen,Tristana,Nautilus,Orianna,Soraka,Lissandra,Kaisa,Chogath,Ryze,Kayn,1
Lux,Yuumi,Nunu,Graves,Lucian,Aatrox,Illaoi,Yone,Kindred,Renekton,1
Nidalee,Warwick,Kayle,Xayah,Poppy,Nasus,Rumble,Aatrox,Lux,Gwen,0
Thresh,Malzahar,Morgana,Twitch,Vayne,Illaoi,Blitzcrank,Malphite,Nautilus,Leona,0
Soraka,Lucian,Veigar,Akshan,Vladimir,Janna,Akali,Jayce,Renekton,Ekko,0
Zyra,Ornn,Annie,Ahri,Yasuo,Gnar,Ashe,Soraka,Neeko,Singed,0
Tristana,Teemo,Chogath,Zeri,Varus,Gnar,Darius,Jinx,Samira,Janna,0
Senna,Olaf,Hwei,MissFortune,Yuumi,Kayle,Zac,Nautilus,Warwick,Quinn,0
Jhin,Samira,Leona,Karthus,Shaco,Sett,Lucian,Renekton,Urgot,Vladimir,1
Naafiri,Ahri,Nautilus,Morgana,Lulu,Annie,MissFortune,Varus,Volibear,Yasuo,1
Kayn,Blitzcrank,Bard,Illaoi,Hwei,Khazix,Caitlyn,Nocturne,Xerath,Maokai,0
Quinn,Ezreal,FiddleSticks,Jinx,Irelia,Amumu,Draven,Shaco,Viktor,Vladimir,0
Draven,Pantheon,Warwick,Annie,MasterYi,Briar,Graves,Maokai,Kayle,XinZhao,0
Karma,Karthus,Ivern,Ryze,Lucian,Aatrox,Gwen,Shen,Janna,Azir,1
Rengar,Morgana,Naafiri,Brand,Ashe,Galio,FiddleSticks,Darius,Urgot,Jayce,0
Morgana,Kaisa,Katarina,Nami,Pantheon,Ekko,Vi,Tristana,Sett,Leblanc,0
Draven,Shyvana,Ziggs,TahmKench,Alistar,Shen,Varus,Jhin,Swain,Blitzcrank,1
Amumu,Sylas,Anivia,Caitlyn,Zyra,Shaco,Khazix,XinZhao,Graves,Varus,1
Darius,Alistar,Renata,Lux,Morgana,Blitzcrank,Brand,Kindred,RekSai,Gnar,0
Mordekaiser,Karthus,Jinx,Zyra,Teemo,Draven,Evelynn,Blitzcrank,FiddleSticks,Heimerdinger,1
Milio,Azir,Ziggs,Alistar,Caitlyn,Nunu,Brand,Elise,Sion,Soraka,1
TwistedFate,Sona,Illaoi,Aatrox,Tryndamere,Anivia,Yone,Soraka,Nami,Samira,1
Riven,Zeri,Yone,Sona,Cassiopeia,Veigar,Shaco,Syndra,Ezreal,Jax,0
Fizz,Trundle,Neeko,Camille,Darius,MonkeyKing,Velkoz,Katarina,Mordekaiser,Nami,0
MissFortune,KogMaw,Fiora,Illaoi,Azir,Katarina,Zyra,Nasus,Xerath,Samira,0
Sion,Seraphine,Aphelios,Nautilus,Lucian,Twitch,Pantheon,Graves,Ornn,Morgana,1
Yone,Blitzcrank,Azir,Varus,Nasus,Draven,Nunu,Jinx,XinZhao,Gragas,1
Riven,Twitch,Khazix,Leblanc,Jayce,Kled,Karthus,MonkeyKing,Jhin,Akali,0
Fizz,Vex,Nautilus,Brand,Caitlyn,Maokai,Draven,FiddleSticks,Hwei,Karma,0
Xerath,Annie,Illaoi,Chogath,Tryndamere,Akali,Karthus,Riven,Ezreal,Renekton,0
Sona,Ryze,Sejuani,Quinn,Shyvana,Orianna,Katarina,Renekton,MasterYi,Jinx,1
Varus,Garen,XinZhao,Darius,Kaisa,Tryndamere,Nami,Irelia,Viktor,Jayce,1
Kayle,Pyke,AurelionSol,Gangplank,Diana,Yorick,Orianna,Varus,Mordekaiser,Zilean,0
Alistar,Morgana,Illaoi,Velkoz,Jayce,Renekton,Kennen,Ziggs,Chogath,Xerath,1
Vayne,Urgot,Zed,Janna,Lulu,Sion,Ryze,Shaco,MissFortune,Ekko,1
Brand,Nasus,Belveth,Lux,MonkeyKing,Velkoz,TwistedFate,Amumu,Tryndamere,JarvanIV,1
Seraphine,MonkeyKing,Fizz,Ahri,Teemo,Milio,Yasuo,Renekton,Nidalee,Gwen,1
KogMaw,Ekko,Tristana,Thresh,Shaco,Illaoi,Jhin,Janna,Nocturne,Ezreal,1
AurelionSol,Fizz,JarvanIV,Velkoz,Cassiopeia,Samira,Hwei,TwistedFate,Riven,Ornn,0
Elise,Sylas,TwistedFate,Amumu,Renekton,Katarina,Nasus,Veigar,Twitch,Caitlyn,0
Renata,Velkoz,Soraka,Irelia,KSante,Twitch,TwistedFate,Lux,Xayah,Darius,0
Sion,Lux,Chogath,Sivir,Qiyana,Ashe,Nami,Urgot,Soraka,Zed,0
MissFortune,Camille,Evelynn,Sivir,Cassiopeia,TahmKench,Hecarim,Shyvana,Vladimir,Soraka,1
Quinn,Swain,Gangplank,Thresh,Corki,Kayle,Lux,Nidalee,Xayah,Jayce,0
Camille,Yasuo,Neeko,TwistedFate,Corki,Khazix,Graves,LeeSin,Varus,AurelionSol,0
Shaco,MasterYi,Sett,Soraka,Annie,Morgana,Senna,Lucian,Quinn,Warwick,1
Vi,TahmKench,TwistedFate,Xayah,Neeko,Zyra,Annie,Nunu,Senna,Sion,0
Ryze,Karthus,MissFortune,Caitlyn,Zilean,Viktor,Garen,Vayne,Milio,Lux,1
Gangplank,Ezreal,Shen,Fiora,Kennen,Shyvana,Illaoi,Twitch,Kayle,Sett,0
Zoe,Sivir,Riven,Garen,Lissandra,KogMaw,Alistar,Talon,Xayah,Amumu,1
Caitlyn,Xerath,Katarina,Thresh,Nocturne,FiddleSticks,Draven,Seraphine,MissFortune,Karthus,0
Yone,Morgana,Ezreal,Janna,Veigar,Quinn,Velkoz,AurelionSol,Leona,Katarina,1
Soraka,Kennen,FiddleSticks,Pyke,Zeri,Shyvana,Jinx,Vayne,Ashe,Nami,0
Diana,Fizz,Vayne,Galio,Pyke,Gangplank,AurelionSol,Pantheon,Blitzcrank,Brand,0
Sylas,Kindred,Malphite,Kennen,Kayle,Ashe,Soraka,Riven,Braum,Pyke,0
Braum,Malphite,Ahri,Kaisa,Gragas,Ekko,Ashe,Talon,KogMaw,Kennen,1
Brand,Karma,Kassadin,Fizz,LeeSin,Khazix,Jax,Zeri,Vex,Hecarim,0
Illaoi,Zed,Malzahar,Hwei,Pyke,Sona,KogMaw,Xerath,Belveth,Rakan,0
Vayne,Leona,Velkoz,Xayah,Neeko,Samira,Annie,Zoe,TwistedFate,Hwei,1
Varus,Nidalee,Warwick,Trundle,Janna,Lucian,Xerath,Zed,Fizz,Akali,0
Vayne,Nidalee,Pantheon,LeeSin,Viktor,Renata,Graves,Gangplank,Braum,Zeri,1
Jhin,Darius,Ashe,Blitzcrank,Nidalee,Riven,Pantheon,Sett,Qiyana,Nautilus,1
Yone,Garen,Taliyah,XinZhao,Rumble,Ashe,Ekko,Ahri,Graves,Zed,0
Brand,Draven,Talon,Gwen,Anivia,Kaisa,Mordekaiser,Jayce,Morgana,Ashe,0
Maokai,Vi,Malphite,Nidalee,Malzahar,Chogath,Pantheon,Camille,Shyvana,Akali,0
Jinx,Shen,TahmKench,Vex,Nasus,Draven,Shaco,Nilah,Maokai,Neeko,0
Varus,Irelia,Illaoi,Poppy,Anivia,Taliyah,Malzahar,Ezreal,Thresh,Caitlyn,1
Mordekaiser,Neeko,Pantheon,Caitlyn,Zilean,Nidalee,Veigar,Nautilus,Sona,Lucian,1
Karma,Ekko,LeeSin,Belveth,Velkoz,Rumble,Pyke,KSante,Samira,Nilah,0
Karma,Yone,Samira,Orianna,Brand,Evelynn,Viktor,Riven,Yasuo,Kassadin,0
Azir,Zed,Draven,Graves,Qiyana,Ahri,Singed,Tristana,Velkoz,Nidalee,1
Camille,Zeri,Jayce,Karthus,Caitlyn,Ashe,Yone,Ornn,Velkoz,Veigar,0
Jayce,Kayle,Malzahar,Varus,XinZhao,Pantheon,Karma,Samira,Janna,Shaco,0
Vladimir,Kassadin,Darius,Lucian,Zed,Taliyah,Renata,MonkeyKing,Jhin,Akali,1
Anivia,Yasuo,Zed,Talon,Blitzcrank,Hwei,KogMaw,Varus,Fiora,Gangplank,1
Camille,Veigar,Renekton,Vex,Naafiri,Corki,Syndra,Ezreal,Lux,Janna,1
Lux,Kaisa,Katarina,Varus,Graves,Azir,Khazix,Tristana,Viktor,MissFortune,0
Sion,MissFortune,Vi,Varus,Syndra,Renekton,Xerath,Pantheon,Teemo,Yone,1
Jayce,MasterYi,Sylas,Graves,Anivia,Quinn,Zed,Morgana,Lillia,Seraphine,1
AurelionSol,Lulu,Blitzcrank,Tristana,Gangplank,Nautilus,Kayn,Jinx,Belveth,Maokai,0
Hwei,Ziggs,Renekton,Varus,Darius,Blitzcrank,Tryndamere,Sylas,XinZhao,Rammus,0
Sett,Heimerdinger,Irelia,TahmKench,Bard,Udyr,Varus,Graves,Xerath,Braum,1
Gragas,Yasuo,Rammus,Vex,Zoe,Samira,Taric,Karma,Brand,Khazix,0
Qiyana,Karthus,Skarner,Riven,Hwei,Shaco,Ahri,Ivern,Orianna,Katarina,1
Anivia,Nasus,Veigar,Twitch,Sona,Taric,Graves,Ahri,Katarina,Vayne,0
Veigar,Hwei,Talon,Jinx,Skarner,Blitzcrank,Nami,TwistedFate,Kaisa,Tristana,0
Kindred,Leona,Graves,Chogath,Kaisa,Nidalee,LeeSin,Olaf,Caitlyn,Yuumi,0
Nami,Morgana,Akali,Braum,Pantheon,Teemo,Jax,Yone,Xayah,KogMaw,1
Akshan,Veigar,Zyra,Gnar,DrMundo,Neeko,Xerath,Warwick,Kayn,JarvanIV,0
Heimerdinger,Vayne,Swain,Poppy,Akshan,Kennen,Lucian,Veigar,Singed,Karthus,0
Amumu,Shaco,AurelionSol,Caitlyn,Draven,Akshan,Velkoz,Shen,Karthus,Nautilus,1
Sona,Alistar,Ashe,Nidalee,Pyke,KogMaw,Gangplank,Taric,Irelia,Jayce,0
Twitch,Ziggs,Vex,KogMaw,Braum,Orianna,Thresh,Varus,Vayne,Renata,0
Anivia,Nasus,Yone,Brand,Morgana,Vayne,DrMundo,AurelionSol,Draven,Yuumi,0
Morgana,FiddleSticks,Senna,Vayne,Urgot,Khazix,Veigar,Pyke,Vex,Sett,0
Varus,Elise,Illaoi,Sion,Teemo,TwistedFate,Yasuo,Shaco,Briar,Zilean,0
Lucian,Ziggs,Sett,Jhin,Seraphine,Varus,Maokai,Nidalee,Ryze,Pyke,1
Jinx,Hwei,Ezreal,Nami,Nautilus,Sylas,Tristana,Sona,Akali,Karma,1
LeeSin,Kaisa,Nidalee,Zoe,Jhin,Milio,DrMundo,Kalista,Diana,Sivir,1
Seraphine,Jhin,Darius,Rammus,Braum,Karma,Draven,Ekko,Lillia,Viktor,1
Lux,Yasuo,Lucian,Taliyah,Mordekaiser,Neeko,Kayn,Vayne,Shen,Naafiri,1
Gnar,Viktor,MissFortune,Riven,Chogath,Garen,Lucian,Nidalee,Senna,Ahri,1
Caitlyn,Jhin,AurelionSol,MissFortune,Sylas,Galio,Ahri,Leblanc,Blitzcrank,TwistedFate,0
Syndra,Orianna,Nautilus,Nasus,Karma,Aphelios,Katarina,Soraka,Xerath,Rakan,0
Nidalee,Gragas,Ryze,Leblanc,Senna,Jhin,Blitzcrank,Teemo,Soraka,Lux,1
Nilah,Azir,Tryndamere,Ashe,Ivern,Ziggs,Talon,TahmKench,Lucian,Draven,0
Vladimir,Janna,Yone,Senna,Gragas,Azir,Aphelios,Ahri,Quinn,Ziggs,1
Nidalee,LeeSin,Jax,Gangplank,Azir,Senna,Lux,Caitlyn,Viktor,Neeko,0
MonkeyKing,Teemo,Nautilus,Mordekaiser,Senna,Nidalee,Pantheon,Rumble,Brand,Neeko,1
Khazix,Graves,Elise,Gangplank,Nautilus,Ivern,Twitch,Nidalee,Lux,Aatrox,1
Velkoz,Malphite,Leblanc,Caitlyn,Katarina,MasterYi,Lissandra,Akali,Annie,KogMaw,1
Garen,Zac,Poppy,Kaisa,Malzahar,Thresh,Taliyah,Jax,Xayah,Rumble,1
Lucian,Mordekaiser,LeeSin,Qiyana,Morgana,Brand,Vayne,Thresh,Malzahar,Zeri,1
Elise,Ornn,Qiyana,Akshan,Zilean,Xerath,Pyke,Brand,Trundle,Akali,1
Fiora,Neeko,Draven,Milio,Caitlyn,Seraphine,Nunu,Swain,Vex,Vayne,0
Malphite,AurelionSol,Taliyah,LeeSin,Thresh,Olaf,Lucian,Blitzcrank,Janna,Zeri,1
Lissandra,MissFortune,Zoe,Lucian,Renata,Ekko,Urgot,Shyvana,Alistar,Gnar,0
Jayce,Shen,Sylas,Jinx,Akali,KogMaw,Viktor,Nidalee,Gangplank,Corki,0
Vex,Sivir,Volibear,Riven,Karma,Ekko,Teemo,Ezreal,Yasuo,Rumble,0
Yasuo,Alistar,Lulu,Swain,Kayle,Samira,Fizz,Lux,Rammus,Teemo,1
Leblanc,Chogath,Teemo,Varus,Swain,Riven,Sion,Nidalee,Kindred,Orianna,1
AurelionSol,Nidalee,Varus,Fizz,Olaf,Ashe,LeeSin,Blitzcrank,Ekko,Soraka,1
Rumble,TwistedFate,Karma,Viktor,Rengar,Lucian,Seraphine,MissFortune,Lillia,Blitzcrank,1
Hwei,Blitzcrank,TahmKench,Jayce,Rakan,Nidalee,Teemo,Jax,Heimerdinger,Tristana,0
Annie,Urgot,Syndra,Xayah,Soraka,DrMundo,Zilean,Ziggs,Nasus,Veigar,0
Chogath,Ahri,Nocturne,Heimerdinger,Twitch,Leona,Ornn,Ziggs,Janna,Jhin,0
Brand,Irelia,Kaisa,Tristana,TahmKench,LeeSin,Gragas,Orianna,Neeko,Pantheon,0
Ahri,Malzahar,Diana,Cassiopeia,Graves,Ashe,Ekko,Blitzcrank,Lucian,Annie,0
Darius,Zyra,MonkeyKing,TwistedFate,XinZhao,Galio,Vayne,Zoe,Elise,Bard,1
Trundle,Rammus,Annie,Xayah,Pantheon,Vayne,MissFortune,Yasuo,Senna,Teemo,0
Senna,Shyvana,Vladimir,Draven,Briar,Malzahar,Camille,Leblanc,Warwick,Zoe,1
Kaisa,Chogath,Kayle,Caitlyn,Kassadin,KogMaw,Kalista,Ezreal,Bard,Ekko,1
Warwick,Syndra,Renata,Quinn,Shyvana,Singed,Illaoi,Neeko,Varus,JarvanIV,0
KogMaw,Malphite,Galio,Brand,Kennen,Teemo,Mordekaiser,KSante,Nidalee,Sion,0
Viego,Senna,Jinx,Cassiopeia,Thresh,Skarner,Yuumi,Gangplank,Fizz,Lissandra,0
JarvanIV,Veigar,Ryze,Aatrox,Chogath,Heimerdinger,Jayce,Quinn,Sylas,Zed,0
Evelynn,Vayne,JarvanIV,Gangplank,Kassadin,Zilean,Garen,Nunu,Ezreal,Tristana,1
Nidalee,Anivia,Swain,Viego,Zac,Shaco,Chogath,Gangplank,AurelionSol,Kaisa,0
Yuumi,Xerath,Twitch,Teemo,Corki,Sejuani,Vladimir,Yone,Lux,Ahri,1
Khazix,TwistedFate,Caitlyn,Lux,Ezreal,Kalista,Seraphine,Udyr,Mordekaiser,Veigar,1
Ahri,Zoe,Kaisa,Sylas,Mordekaiser,Nami,Sejuani,Caitlyn,Swain,Renekton,1
Yasuo,Syndra,Shyvana,Sion,Taliyah,JarvanIV,Nautilus,Braum,Ezreal,Zac,1
Hwei,Kennen,Shaco,Pantheon,Sylas,Quinn,Malphite,Ashe,Vladimir,Ornn,0
Lux,Twitch,Pyke,Ezreal,Malphite,Warwick,Swain,Jinx,Vi,Ziggs,1
Viktor,Jax,Veigar,Nasus,Xerath,Karthus,Ashe,Gangplank,Nidalee,Jhin,1
AurelionSol,Viktor,Akshan,Veigar,Pantheon,Karma,Ryze,Morgana,Gragas,Janna,0
Ashe,Graves,Zed,Zeri,Ziggs,Thresh,Lissandra,Akali,Kalista,Brand,0
Ziggs,Swain,Jinx,Azir,Braum,Brand,Senna,Veigar,Malphite,Amumu,0
Nunu,Malzahar,Qiyana,Caitlyn,MonkeyKing,KogMaw,Yone,Rumble,Riven,Seraphine,0
Warwick,Malphite,Camille,Naafiri,Lulu,Blitzcrank,JarvanIV,Gragas,Vayne,Nocturne,1
TahmKench,Twitch,Shaco,Syndra,Kayle,Briar,Qiyana,Sona,Mordekaiser,Elise,0
Zyra,Cassiopeia,Vi,Akali,Naafiri,Taric,Chogath,Draven,Leblanc,Karma,1
Yuumi,Lux,Samira,Pantheon,Seraphine,Kayn,Akshan,Nidalee,Skarner,Karma,0
Amumu,Lulu,Vex,Rumble,Gangplank,Poppy,Corki,Shaco,Tryndamere,Skarner,0
Irelia,LeeSin,MissFortune,Chogath,Thresh,Maokai,Urgot,Zed,Vi,Varus,1
Graves,Seraphine,Karma,Sivir,Malzahar,Corki,Taric,Nilah,Kassadin,MissFortune,1
Ahri,Yuumi,MissFortune,Zed,Aatrox,Nami,Fizz,Morgana,Ezreal,TwistedFate,0
Ashe,Nidalee,KSante,Syndra,Sivir,Jayce,Ekko,Poppy,Leona,Lissandra,0
Jayce,Katarina,Ashe,Jhin,Illaoi,LeeSin,Caitlyn,Viego,Morgana,Ryze,1
Nautilus,Pyke,Karma,Blitzcrank,Thresh,Kayn,Sona,Skarner,Neeko,MissFortune,1
Morgana,Warwick,Karthus,Braum,Senna,Quinn,Ryze,Veigar,Zed,Samira,0
Nidalee,Varus,Naafiri,Ekko,Veigar,Nasus,Renata,Riven,Jayce,Heimerdinger,0
Orianna,Senna,Morgana,Darius,Graves,MonkeyKing,Riven,Vex,Ziggs,Zilean,0
Karma,Varus,Amumu,Xayah,MonkeyKing,Nidalee,Seraphine,Rumble,JarvanIV,Sett,1
Taliyah,Jax,Lux,TahmKench,Lillia,Gnar,Gragas,Janna,Khazix,FiddleSticks,0
Kayn,Lissandra,Thresh,Xayah,JarvanIV,Azir,Gnar,Yasuo,Lucian,Zoe,0
Akali,Jax,Volibear,Gwen,Poppy,FiddleSticks,Sejuani,Chogath,Caitlyn,Draven,1
Mordekaiser,Pantheon,Sejuani,Vex,Akshan,Karma,Garen,Darius,Vladimir,Quinn,0
Renekton,Zoe,Darius,Tristana,FiddleSticks,Riven,Karma,Swain,TahmKench,Velkoz,1
Thresh,Lux,Shaco,Veigar,Kindred,Blitzcrank,Morgana,Jayce,Nidalee,Elise,0
Yuumi,Zoe,TwistedFate,Kled,Jax,Amumu,Jinx,Ashe,Karthus,Sona,0
Sona,Lulu,Thresh,Xayah,Kaisa,Graves,Olaf,Gragas,Karma,Singed,0
MasterYi,Malzahar,Soraka,Swain,Kennen,Sion,Bard,FiddleSticks,Kaisa,Aphelios,0
Pyke,Nidalee,Ekko,Rengar,Rakan,Sona,Zed,KogMaw,Gangplank,Vex,1
Karthus,Gragas,Mordekaiser,MissFortune,Cassiopeia,Volibear,Janna,Nocturne,Caitlyn,Zac,1
Vayne,Poppy,Rammus,Tristana,Evelynn,Ezreal,Veigar,Illaoi,LeeSin,Janna,1
Lulu,Lissandra,Kalista,Jinx,Malphite,Urgot,Nautilus,Sona,Xayah,LeeSin,0
Morgana,Blitzcrank,Yuumi,KogMaw,Vi,MissFortune,Milio,Senna,Kaisa,Chogath,1
Zyra,KogMaw,Zed,Caitlyn,MissFortune,Gnar,Milio,Malzahar,Vayne,AurelionSol,0
Darius,Ahri,Milio,Fizz,Teemo,MonkeyKing,Xerath,Pantheon,Chogath,Velkoz,0
Aphelios,Elise,Leona,Xayah,Nunu,Aatrox,Xerath,Chogath,LeeSin,Nautilus,0
Quinn,Brand,Velkoz,Viktor,JarvanIV,Sylas,Rumble,Talon,Sona,Fizz,1
Ashe,Lissandra,Zed,Jhin,Lulu,FiddleSticks,Morgana,Zeri,Varus,Vex,0
Renekton,Swain,Sejuani,Briar,Kindred,Velkoz,Hwei,Nautilus,Xayah,Lucian,0
Taliyah,Shaco,Yorick,Xayah,Jhin,Swain,Brand,Orianna,Fiora,Qiyana,1
Urgot,Lucian,MasterYi,Thresh,Lillia,MonkeyKing,Yasuo,Brand,Ezreal,Senna,1
Morgana,Darius,Draven,Orianna,Teemo,Sion,Taliyah,Malphite,Jhin,Mordekaiser,0
Maokai,Ezreal,Warwick,Morgana,Thresh,Neeko,Kindred,Shaco,Yone,Malzahar,0
Zeri,Syndra,Viktor,Gangplank,DrMundo,Zoe,Ashe,Darius,Malphite,Jayce,0
Irelia,Karma,Renekton,Lucian,Morgana,Sylas,Kayn,Nocturne,Lissandra,DrMundo,1
Nami,Nidalee,Akali,Aatrox,Ryze,Ezreal,Neeko,Briar,Zilean,Riven,1
MissFortune,Naafiri,Ezreal,Lillia,Rakan,AurelionSol,Twitch,Fizz,Akali,Jayce,1
Renata,Karthus,Skarner,Renekton,Brand,Senna,Swain,Riven,Ezreal,Veigar,0
Seraphine,Aphelios,Graves,Fizz,Ornn,Quinn,Heimerdinger,Samira,Annie,Jinx,1
Corki,Morgana,Yasuo,Thresh,Vladimir,RekSai,Zoe,Olaf,Veigar,Lillia,0
Nautilus,Syndra,Malphite,Nocturne,Jinx,Maokai,Lissandra,Tryndamere,Pyke,Lillia,0
Zoe,Maokai,Teemo,Pyke,Twitch,Samira,Leblanc,MissFortune,Belveth,AurelionSol,0
Viego,Taric,Varus,Renata,Ezreal,Kayle,Syndra,Sett,Briar,Zilean,1
Quinn,Ekko,Renekton,Blitzcrank,Amumu,JarvanIV,Draven,Gangplank,Malzahar,FiddleSticks,0
Syndra,Lux,Rengar,Varus,MissFortune,Zoe,TahmKench,Shyvana,Amumu,Zeri,1
Nasus,FiddleSticks,Zoe,Ornn,MasterYi,Karthus,TwistedFate,Karma,Senna,Kayle,0
Kayle,MonkeyKing,Yone,Twitch,Pyke,Shaco,Katarina,Lissandra,Nautilus,Zed,1
TahmKench,Garen,Xerath,Nautilus,Malphite,Ashe,Janna,Urgot,Azir,Samira,0
Vex,Tryndamere,Elise,KSante,MissFortune,Yone,Poppy,Shaco,Brand,Veigar,1
Jhin,Swain,Ahri,Tristana,TahmKench,Zilean,AurelionSol,Malphite,Veigar,Urgot,0
Sejuani,Shen,Veigar,Sona,Khazix,Hwei,Nasus,Velkoz,Zilean,Galio,1
Ahri,Ornn,Draven,Ekko,Pantheon,Senna,Rell,Vayne,TwistedFate,Aatrox,0
Seraphine,Varus,Pyke,MissFortune,Jinx,Taliyah,Nidalee,Amumu,Renekton,Morgana,1
Nunu,Thresh,KogMaw,Rengar,Quinn,Gnar,Jhin,Aatrox,Nilah,Trundle,0
AurelionSol,Trundle,Draven,Yuumi,Brand,Tristana,Kassadin,MissFortune,Nidalee,Sejuani,0
Sylas,Morgana,Karma,Milio,Warwick,Lissandra,LeeSin,Mordekaiser,Teemo,Jinx,1
Illaoi,Zilean,Milio,Garen,Morgana,Akshan,Blitzcrank,Belveth,Leona,Udyr,0
Garen,Akshan,Aatrox,Teemo,Karma,Volibear,Cassiopeia,Singed,Rammus,AurelionSol,0
